,rating_id,token,stimuli_id,source_id,media_a_id,source_a,created_at,source_name_vote,nb_replay,reversed,source_position_vote,observer_id,playlist_id,src_name,src_name_bis
49,817184,q99pr8v1,17016,5547,44307,tubes/5_videoSRC036_patch2646_29_videoSRC008_patch3633_ref_lvl1_qp43_lvl3_ref_lvl1_qp41_lvl3.mp4,1643749445,0,0,False,0,observer33657,440,videoSRC036_patch2646,videoSRC008_patch3633
9,816991,ns0jwhfc,16909,5548,44366,tubes/5_videoSRC037_patch833_5_videoSRC036_patch1064_ref_lvl1_qp45_lvl4_ref_lvl1_qp49_lvl5_reversed.mp4,1643749215,0,0,True,1,observer33658,438,videoSRC037_patch833,videoSRC036_patch1064
13,817030,ns0jwhfc,16935,5546,44255,tubes/5_videoSRC036_patch1064_23_videoSRC007_patch1722_ref_lvl1_qp45_lvl4_ref_lvl1_qp43_lvl3.mp4,1643749249,0,0,False,0,observer33658,438,videoSRC036_patch1064,videoSRC007_patch1722
14,817039,ns0jwhfc,16913,5546,44267,tubes/5_videoSRC036_patch1064_23_videoSRC013_patch4403_ref_lvl1_qp45_lvl4_ref_lvl1_qp47_lvl4.mp4,1643749257,0,0,False,0,observer33658,438,videoSRC036_patch1064,videoSRC013_patch4403
15,817048,ns0jwhfc,16917,5546,44261,tubes/5_videoSRC036_patch1064_23_videoSRC013_patch4403_ref_lvl1_qp29_lvl2_ref_lvl1_qp31_lvl2.mp4,1643749266,1,0,False,1,observer33658,438,videoSRC036_patch1064,videoSRC013_patch4403
28,817153,ns0jwhfc,16938,5551,44457,tubes/23_videoSRC007_patch1722_23_videoSRC013_patch4403_ref_lvl1_qp43_lvl3_ref_lvl1_qp39_lvl3.mp4,1643749379,1,0,False,1,observer33658,438,videoSRC007_patch1722,videoSRC013_patch4403
29,817160,ns0jwhfc,16947,5551,44463,tubes/23_videoSRC007_patch1722_23_videoSRC013_patch4403_ref_lvl1_qp51_lvl5_ref_lvl1_qp55_lvl6.mp4,1643749389,0,0,False,0,observer33658,438,videoSRC007_patch1722,videoSRC013_patch4403
30,817166,ns0jwhfc,16925,5533,43758,tubes/2_videoSRC008_patch1750_5_videoSRC036_patch1064_ref_lvl1_qp45_lvl4_ref_lvl1_qp55_lvl6_reversed.mp4,1643749397,0,0,True,1,observer33658,438,videoSRC008_patch1750,videoSRC036_patch1064
31,817171,ns0jwhfc,16939,5533,43733,tubes/2_videoSRC008_patch1750_23_videoSRC013_patch4403_ref_lvl1_qp41_lvl3_ref_lvl1_qp51_lvl5.mp4,1643749411,1,0,False,1,observer33658,438,videoSRC008_patch1750,videoSRC013_patch4403
32,817174,ns0jwhfc,16946,5533,43746,tubes/2_videoSRC008_patch1750_29_videoSRC008_patch3633_ref_lvl1_qp55_lvl6_ref_lvl1_qp55_lvl6_reversed.mp4,1643749419,0,0,True,1,observer33658,438,videoSRC008_patch1750,videoSRC008_patch3633
33,817177,ns0jwhfc,16928,5547,44297,tubes/5_videoSRC036_patch2646_23_videoSRC007_patch1722_ref_lvl1_qp55_lvl6_ref_lvl1_qp55_lvl6.mp4,1643749427,0,0,False,0,observer33658,438,videoSRC036_patch2646,videoSRC007_patch1722
34,817180,ns0jwhfc,16941,5547,44310,tubes/5_videoSRC036_patch2646_29_videoSRC008_patch3633_ref_lvl1_qp55_lvl6_ref_lvl1_qp51_lvl5_reversed.mp4,1643749435,0,0,True,1,observer33658,438,videoSRC036_patch2646,videoSRC008_patch3633
35,817183,ns0jwhfc,16953,5547,44304,tubes/5_videoSRC036_patch2646_23_videoSRC013_patch4403_ref_lvl1_qp47_lvl4_ref_lvl1_qp47_lvl4_reversed.mp4,1643749443,1,0,True,0,observer33658,438,videoSRC036_patch2646,videoSRC013_patch4403
36,817186,ns0jwhfc,16918,5547,44300,tubes/5_videoSRC036_patch2646_23_videoSRC013_patch4403_ref_lvl1_qp43_lvl3_ref_lvl1_qp31_lvl2_reversed.mp4,1643749451,1,0,True,0,observer33658,438,videoSRC036_patch2646,videoSRC013_patch4403
0,817189,ouq3ltxc,17134,5548,44353,tubes/5_videoSRC037_patch833_29_videoSRC008_patch3633_ref_lvl1_qp45_lvl4_ref_lvl1_qp47_lvl4.mp4,1643749459,0,0,False,0,observer33659,442,videoSRC037_patch833,videoSRC008_patch3633
1,817192,ouq3ltxc,17145,5548,44360,tubes/5_videoSRC037_patch833_5_videoSRC019_patch2394_ref_lvl1_qp45_lvl4_ref_lvl1_qp43_lvl5_reversed.mp4,1643749472,1,0,True,0,observer33659,442,videoSRC037_patch833,videoSRC019_patch2394
2,817196,ouq3ltxc,17152,5548,44340,tubes/5_videoSRC037_patch833_23_videoSRC007_patch1722_ref_lvl1_qp45_lvl4_ref_lvl1_qp43_lvl3_reversed.mp4,1643749482,0,0,True,1,observer33659,442,videoSRC037_patch833,videoSRC007_patch1722
3,817199,ouq3ltxc,17140,5548,44347,tubes/5_videoSRC037_patch833_23_videoSRC013_patch4403_ref_lvl1_qp45_lvl4_ref_lvl1_qp47_lvl4.mp4,1643749491,0,0,False,0,observer33659,442,videoSRC037_patch833,videoSRC013_patch4403
4,817202,ouq3ltxc,17111,5535,43825,tubes/29_videoSRC008_patch3633_23_videoSRC013_patch4403_ref_lvl1_qp47_lvl4_ref_lvl1_qp51_lvl5.mp4,1643749501,0,0,False,0,observer33659,442,videoSRC008_patch3633,videoSRC013_patch4403
19,817271,ouq3ltxc,17110,5533,43765,tubes/2_videoSRC008_patch1750_5_videoSRC037_patch833_ref_lvl1_qp45_lvl4_ref_lvl1_qp49_lvl5.mp4,1643749643,1,0,False,1,observer33659,442,videoSRC008_patch1750,videoSRC037_patch833
20,817277,ouq3ltxc,17115,5533,43761,tubes/2_videoSRC008_patch1750_5_videoSRC036_patch2646_ref_lvl1_qp45_lvl4_ref_lvl1_qp53_lvl5.mp4,1643749652,0,0,False,0,observer33659,442,videoSRC008_patch1750,videoSRC036_patch2646
21,817285,ouq3ltxc,17154,5533,43725,tubes/2_videoSRC008_patch1750_23_videoSRC007_patch1722_ref_lvl1_qp45_lvl4_ref_lvl1_qp51_lvl5.mp4,1643749661,1,0,False,1,observer33659,442,videoSRC008_patch1750,videoSRC007_patch1722
22,817291,ouq3ltxc,17144,5533,43763,tubes/2_videoSRC008_patch1750_5_videoSRC036_patch2646_ref_lvl1_qp45_lvl4_ref_lvl1_qp55_lvl6.mp4,1643749670,1,0,False,1,observer33659,442,videoSRC008_patch1750,videoSRC036_patch2646
19,817367,ojb6b3jt,17154,5533,43725,tubes/2_videoSRC008_patch1750_23_videoSRC007_patch1722_ref_lvl1_qp45_lvl4_ref_lvl1_qp51_lvl5.mp4,1643749753,0,0,False,0,observer33660,442,videoSRC008_patch1750,videoSRC007_patch1722
20,817375,ojb6b3jt,17115,5533,43762,tubes/2_videoSRC008_patch1750_5_videoSRC036_patch2646_ref_lvl1_qp45_lvl4_ref_lvl1_qp53_lvl5_reversed.mp4,1643749760,1,0,True,0,observer33660,442,videoSRC008_patch1750,videoSRC036_patch2646
21,817384,ojb6b3jt,17110,5533,43766,tubes/2_videoSRC008_patch1750_5_videoSRC037_patch833_ref_lvl1_qp45_lvl4_ref_lvl1_qp49_lvl5_reversed.mp4,1643749769,0,0,True,1,observer33660,442,videoSRC008_patch1750,videoSRC037_patch833
22,817395,ojb6b3jt,17144,5533,43763,tubes/2_videoSRC008_patch1750_5_videoSRC036_patch2646_ref_lvl1_qp45_lvl4_ref_lvl1_qp55_lvl6.mp4,1643749777,1,0,False,1,observer33660,442,videoSRC008_patch1750,videoSRC036_patch2646
45,817643,ojb6b3jt,17145,5548,44359,tubes/5_videoSRC037_patch833_5_videoSRC019_patch2394_ref_lvl1_qp45_lvl4_ref_lvl1_qp43_lvl5.mp4,1643749964,1,0,False,1,observer33660,442,videoSRC037_patch833,videoSRC019_patch2394
46,817653,ojb6b3jt,17152,5548,44339,tubes/5_videoSRC037_patch833_23_videoSRC007_patch1722_ref_lvl1_qp45_lvl4_ref_lvl1_qp43_lvl3.mp4,1643749972,0,0,False,0,observer33660,442,videoSRC037_patch833,videoSRC007_patch1722
47,817663,ojb6b3jt,17140,5548,44347,tubes/5_videoSRC037_patch833_23_videoSRC013_patch4403_ref_lvl1_qp45_lvl4_ref_lvl1_qp47_lvl4.mp4,1643749980,0,0,False,0,observer33660,442,videoSRC037_patch833,videoSRC013_patch4403
48,817675,ojb6b3jt,17134,5548,44353,tubes/5_videoSRC037_patch833_29_videoSRC008_patch3633_ref_lvl1_qp45_lvl4_ref_lvl1_qp47_lvl4.mp4,1643749989,1,0,False,1,observer33660,442,videoSRC037_patch833,videoSRC008_patch3633
49,817682,ojb6b3jt,17111,5535,43825,tubes/29_videoSRC008_patch3633_23_videoSRC013_patch4403_ref_lvl1_qp47_lvl4_ref_lvl1_qp51_lvl5.mp4,1643749998,1,0,False,1,observer33660,442,videoSRC008_patch3633,videoSRC013_patch4403
6,817233,4lq1y7rl,17154,5533,43726,tubes/2_videoSRC008_patch1750_23_videoSRC007_patch1722_ref_lvl1_qp45_lvl4_ref_lvl1_qp51_lvl5_reversed.mp4,1643749575,0,0,True,1,observer33661,442,videoSRC008_patch1750,videoSRC007_patch1722
7,817236,4lq1y7rl,17144,5533,43764,tubes/2_videoSRC008_patch1750_5_videoSRC036_patch2646_ref_lvl1_qp45_lvl4_ref_lvl1_qp55_lvl6_reversed.mp4,1643749583,0,0,True,1,observer33661,442,videoSRC008_patch1750,videoSRC036_patch2646
8,817240,4lq1y7rl,17110,5533,43766,tubes/2_videoSRC008_patch1750_5_videoSRC037_patch833_ref_lvl1_qp45_lvl4_ref_lvl1_qp49_lvl5_reversed.mp4,1643749591,0,0,True,1,observer33661,442,videoSRC008_patch1750,videoSRC037_patch833
9,817245,4lq1y7rl,17115,5533,43761,tubes/2_videoSRC008_patch1750_5_videoSRC036_patch2646_ref_lvl1_qp45_lvl4_ref_lvl1_qp53_lvl5.mp4,1643749599,0,0,False,0,observer33661,442,videoSRC008_patch1750,videoSRC036_patch2646
10,817249,4lq1y7rl,17111,5535,43825,tubes/29_videoSRC008_patch3633_23_videoSRC013_patch4403_ref_lvl1_qp47_lvl4_ref_lvl1_qp51_lvl5.mp4,1643749607,1,0,False,1,observer33661,442,videoSRC008_patch3633,videoSRC013_patch4403
46,817539,4lq1y7rl,17145,5548,44360,tubes/5_videoSRC037_patch833_5_videoSRC019_patch2394_ref_lvl1_qp45_lvl4_ref_lvl1_qp43_lvl5_reversed.mp4,1643749886,0,0,True,1,observer33661,442,videoSRC037_patch833,videoSRC019_patch2394
47,817548,4lq1y7rl,17152,5548,44339,tubes/5_videoSRC037_patch833_23_videoSRC007_patch1722_ref_lvl1_qp45_lvl4_ref_lvl1_qp43_lvl3.mp4,1643749894,1,0,False,1,observer33661,442,videoSRC037_patch833,videoSRC007_patch1722
48,817558,4lq1y7rl,17140,5548,44348,tubes/5_videoSRC037_patch833_23_videoSRC013_patch4403_ref_lvl1_qp45_lvl4_ref_lvl1_qp47_lvl4_reversed.mp4,1643749902,0,0,True,1,observer33661,442,videoSRC037_patch833,videoSRC013_patch4403
49,817570,4lq1y7rl,17134,5548,44353,tubes/5_videoSRC037_patch833_29_videoSRC008_patch3633_ref_lvl1_qp45_lvl4_ref_lvl1_qp47_lvl4.mp4,1643749909,1,0,False,1,observer33661,442,videoSRC037_patch833,videoSRC008_patch3633
24,817398,8ogb33dk,17111,5535,43826,tubes/29_videoSRC008_patch3633_23_videoSRC013_patch4403_ref_lvl1_qp47_lvl4_ref_lvl1_qp51_lvl5_reversed.mp4,1643749780,1,0,True,0,observer33662,442,videoSRC008_patch3633,videoSRC013_patch4403
33,817495,8ogb33dk,17152,5548,44340,tubes/5_videoSRC037_patch833_23_videoSRC007_patch1722_ref_lvl1_qp45_lvl4_ref_lvl1_qp43_lvl3_reversed.mp4,1643749857,0,0,True,1,observer33662,442,videoSRC037_patch833,videoSRC007_patch1722
34,817506,8ogb33dk,17134,5548,44354,tubes/5_videoSRC037_patch833_29_videoSRC008_patch3633_ref_lvl1_qp45_lvl4_ref_lvl1_qp47_lvl4_reversed.mp4,1643749865,1,0,True,0,observer33662,442,videoSRC037_patch833,videoSRC008_patch3633
35,817521,8ogb33dk,17145,5548,44360,tubes/5_videoSRC037_patch833_5_videoSRC019_patch2394_ref_lvl1_qp45_lvl4_ref_lvl1_qp43_lvl5_reversed.mp4,1643749875,1,0,True,0,observer33662,442,videoSRC037_patch833,videoSRC019_patch2394
36,817532,8ogb33dk,17140,5548,44347,tubes/5_videoSRC037_patch833_23_videoSRC013_patch4403_ref_lvl1_qp45_lvl4_ref_lvl1_qp47_lvl4.mp4,1643749882,0,0,False,0,observer33662,442,videoSRC037_patch833,videoSRC013_patch4403
43,817608,8ogb33dk,17154,5533,43726,tubes/2_videoSRC008_patch1750_23_videoSRC007_patch1722_ref_lvl1_qp45_lvl4_ref_lvl1_qp51_lvl5_reversed.mp4,1643749938,0,0,True,1,observer33662,442,videoSRC008_patch1750,videoSRC007_patch1722
44,817617,8ogb33dk,17115,5533,43762,tubes/2_videoSRC008_patch1750_5_videoSRC036_patch2646_ref_lvl1_qp45_lvl4_ref_lvl1_qp53_lvl5_reversed.mp4,1643749946,1,0,True,0,observer33662,442,videoSRC008_patch1750,videoSRC036_patch2646
45,817628,8ogb33dk,17110,5533,43765,tubes/2_videoSRC008_patch1750_5_videoSRC037_patch833_ref_lvl1_qp45_lvl4_ref_lvl1_qp49_lvl5.mp4,1643749953,0,0,False,0,observer33662,442,videoSRC008_patch1750,videoSRC037_patch833
46,817639,8ogb33dk,17144,5533,43764,tubes/2_videoSRC008_patch1750_5_videoSRC036_patch2646_ref_lvl1_qp45_lvl4_ref_lvl1_qp55_lvl6_reversed.mp4,1643749961,1,0,True,0,observer33662,442,videoSRC008_patch1750,videoSRC036_patch2646
0,817263,mdx2p5wd,17145,5548,44359,tubes/5_videoSRC037_patch833_5_videoSRC019_patch2394_ref_lvl1_qp45_lvl4_ref_lvl1_qp43_lvl5.mp4,1643749629,0,0,False,0,observer33663,442,videoSRC037_patch833,videoSRC019_patch2394
1,817269,mdx2p5wd,17134,5548,44354,tubes/5_videoSRC037_patch833_29_videoSRC008_patch3633_ref_lvl1_qp45_lvl4_ref_lvl1_qp47_lvl4_reversed.mp4,1643749637,1,0,True,0,observer33663,442,videoSRC037_patch833,videoSRC008_patch3633
2,817276,mdx2p5wd,17152,5548,44340,tubes/5_videoSRC037_patch833_23_videoSRC007_patch1722_ref_lvl1_qp45_lvl4_ref_lvl1_qp43_lvl3_reversed.mp4,1643749648,0,0,True,1,observer33663,442,videoSRC037_patch833,videoSRC007_patch1722
3,817282,mdx2p5wd,17140,5548,44347,tubes/5_videoSRC037_patch833_23_videoSRC013_patch4403_ref_lvl1_qp45_lvl4_ref_lvl1_qp47_lvl4.mp4,1643749656,1,0,False,1,observer33663,442,videoSRC037_patch833,videoSRC013_patch4403
4,817292,mdx2p5wd,17144,5533,43764,tubes/2_videoSRC008_patch1750_5_videoSRC036_patch2646_ref_lvl1_qp45_lvl4_ref_lvl1_qp55_lvl6_reversed.mp4,1643749671,0,1,True,1,observer33663,442,videoSRC008_patch1750,videoSRC036_patch2646
5,817298,mdx2p5wd,17154,5533,43725,tubes/2_videoSRC008_patch1750_23_videoSRC007_patch1722_ref_lvl1_qp45_lvl4_ref_lvl1_qp51_lvl5.mp4,1643749678,0,0,False,0,observer33663,442,videoSRC008_patch1750,videoSRC007_patch1722
6,817305,mdx2p5wd,17110,5533,43766,tubes/2_videoSRC008_patch1750_5_videoSRC037_patch833_ref_lvl1_qp45_lvl4_ref_lvl1_qp49_lvl5_reversed.mp4,1643749686,0,0,True,1,observer33663,442,videoSRC008_patch1750,videoSRC037_patch833
7,817312,mdx2p5wd,17115,5533,43762,tubes/2_videoSRC008_patch1750_5_videoSRC036_patch2646_ref_lvl1_qp45_lvl4_ref_lvl1_qp53_lvl5_reversed.mp4,1643749694,0,0,True,1,observer33663,442,videoSRC008_patch1750,videoSRC036_patch2646
49,817709,mdx2p5wd,17111,5535,43825,tubes/29_videoSRC008_patch3633_23_videoSRC013_patch4403_ref_lvl1_qp47_lvl4_ref_lvl1_qp51_lvl5.mp4,1643750026,1,0,False,1,observer33663,442,videoSRC008_patch3633,videoSRC013_patch4403
0,817327,yf4gpnmt,17140,5548,44347,tubes/5_videoSRC037_patch833_23_videoSRC013_patch4403_ref_lvl1_qp45_lvl4_ref_lvl1_qp47_lvl4.mp4,1643749710,0,0,False,0,observer33664,442,videoSRC037_patch833,videoSRC013_patch4403
1,817335,yf4gpnmt,17134,5548,44354,tubes/5_videoSRC037_patch833_29_videoSRC008_patch3633_ref_lvl1_qp45_lvl4_ref_lvl1_qp47_lvl4_reversed.mp4,1643749719,0,0,True,1,observer33664,442,videoSRC037_patch833,videoSRC008_patch3633
2,817343,yf4gpnmt,17152,5548,44339,tubes/5_videoSRC037_patch833_23_videoSRC007_patch1722_ref_lvl1_qp45_lvl4_ref_lvl1_qp43_lvl3.mp4,1643749728,1,0,False,1,observer33664,442,videoSRC037_patch833,videoSRC007_patch1722
3,817351,yf4gpnmt,17145,5548,44359,tubes/5_videoSRC037_patch833_5_videoSRC019_patch2394_ref_lvl1_qp45_lvl4_ref_lvl1_qp43_lvl5.mp4,1643749736,0,0,False,0,observer33664,442,videoSRC037_patch833,videoSRC019_patch2394
26,817616,yf4gpnmt,17115,5533,43762,tubes/2_videoSRC008_patch1750_5_videoSRC036_patch2646_ref_lvl1_qp45_lvl4_ref_lvl1_qp53_lvl5_reversed.mp4,1643749944,1,0,True,0,observer33664,442,videoSRC008_patch1750,videoSRC036_patch2646
27,817626,yf4gpnmt,17110,5533,43766,tubes/2_videoSRC008_patch1750_5_videoSRC037_patch833_ref_lvl1_qp45_lvl4_ref_lvl1_qp49_lvl5_reversed.mp4,1643749952,0,0,True,1,observer33664,442,videoSRC008_patch1750,videoSRC037_patch833
28,817637,yf4gpnmt,17154,5533,43725,tubes/2_videoSRC008_patch1750_23_videoSRC007_patch1722_ref_lvl1_qp45_lvl4_ref_lvl1_qp51_lvl5.mp4,1643749960,1,0,False,1,observer33664,442,videoSRC008_patch1750,videoSRC007_patch1722
29,817648,yf4gpnmt,17144,5533,43763,tubes/2_videoSRC008_patch1750_5_videoSRC036_patch2646_ref_lvl1_qp45_lvl4_ref_lvl1_qp55_lvl6.mp4,1643749968,1,0,False,1,observer33664,442,videoSRC008_patch1750,videoSRC036_patch2646
35,817697,yf4gpnmt,17111,5535,43826,tubes/29_videoSRC008_patch3633_23_videoSRC013_patch4403_ref_lvl1_qp47_lvl4_ref_lvl1_qp51_lvl5_reversed.mp4,1643750013,1,0,True,0,observer33664,442,videoSRC008_patch3633,videoSRC013_patch4403
23,817499,3ay68qoo,17115,5533,43762,tubes/2_videoSRC008_patch1750_5_videoSRC036_patch2646_ref_lvl1_qp45_lvl4_ref_lvl1_qp53_lvl5_reversed.mp4,1643749860,1,0,True,0,observer33665,442,videoSRC008_patch1750,videoSRC036_patch2646
24,817515,3ay68qoo,17110,5533,43766,tubes/2_videoSRC008_patch1750_5_videoSRC037_patch833_ref_lvl1_qp45_lvl4_ref_lvl1_qp49_lvl5_reversed.mp4,1643749870,0,0,True,1,observer33665,442,videoSRC008_patch1750,videoSRC037_patch833
25,817526,3ay68qoo,17144,5533,43763,tubes/2_videoSRC008_patch1750_5_videoSRC036_patch2646_ref_lvl1_qp45_lvl4_ref_lvl1_qp55_lvl6.mp4,1643749878,1,0,False,1,observer33665,442,videoSRC008_patch1750,videoSRC036_patch2646
26,817538,3ay68qoo,17154,5533,43725,tubes/2_videoSRC008_patch1750_23_videoSRC007_patch1722_ref_lvl1_qp45_lvl4_ref_lvl1_qp51_lvl5.mp4,1643749886,1,0,False,1,observer33665,442,videoSRC008_patch1750,videoSRC007_patch1722
34,817638,3ay68qoo,17140,5548,44347,tubes/5_videoSRC037_patch833_23_videoSRC013_patch4403_ref_lvl1_qp45_lvl4_ref_lvl1_qp47_lvl4.mp4,1643749961,1,0,False,1,observer33665,442,videoSRC037_patch833,videoSRC013_patch4403
35,817660,3ay68qoo,17145,5548,44359,tubes/5_videoSRC037_patch833_5_videoSRC019_patch2394_ref_lvl1_qp45_lvl4_ref_lvl1_qp43_lvl5.mp4,1643749978,0,0,False,0,observer33665,442,videoSRC037_patch833,videoSRC019_patch2394
36,817672,3ay68qoo,17152,5548,44339,tubes/5_videoSRC037_patch833_23_videoSRC007_patch1722_ref_lvl1_qp45_lvl4_ref_lvl1_qp43_lvl3.mp4,1643749988,1,0,False,1,observer33665,442,videoSRC037_patch833,videoSRC007_patch1722
37,817685,3ay68qoo,17134,5548,44354,tubes/5_videoSRC037_patch833_29_videoSRC008_patch3633_ref_lvl1_qp45_lvl4_ref_lvl1_qp47_lvl4_reversed.mp4,1643750000,0,0,True,1,observer33665,442,videoSRC037_patch833,videoSRC008_patch3633
40,817710,3ay68qoo,17111,5535,43825,tubes/29_videoSRC008_patch3633_23_videoSRC013_patch4403_ref_lvl1_qp47_lvl4_ref_lvl1_qp51_lvl5.mp4,1643750027,1,0,False,1,observer33665,442,videoSRC008_patch3633,videoSRC013_patch4403
11,817500,g552xif8,17152,5548,44340,tubes/5_videoSRC037_patch833_23_videoSRC007_patch1722_ref_lvl1_qp45_lvl4_ref_lvl1_qp43_lvl3_reversed.mp4,1643749861,1,1,True,0,observer33667,442,videoSRC037_patch833,videoSRC007_patch1722
12,817511,g552xif8,17134,5548,44354,tubes/5_videoSRC037_patch833_29_videoSRC008_patch3633_ref_lvl1_qp45_lvl4_ref_lvl1_qp47_lvl4_reversed.mp4,1643749868,0,0,True,1,observer33667,442,videoSRC037_patch833,videoSRC008_patch3633
13,817522,g552xif8,17140,5548,44348,tubes/5_videoSRC037_patch833_23_videoSRC013_patch4403_ref_lvl1_qp45_lvl4_ref_lvl1_qp47_lvl4_reversed.mp4,1643749876,1,0,True,0,observer33667,442,videoSRC037_patch833,videoSRC013_patch4403
14,817533,g552xif8,17145,5548,44359,tubes/5_videoSRC037_patch833_5_videoSRC019_patch2394_ref_lvl1_qp45_lvl4_ref_lvl1_qp43_lvl5.mp4,1643749883,1,0,False,1,observer33667,442,videoSRC037_patch833,videoSRC019_patch2394
29,817694,g552xif8,17111,5535,43825,tubes/29_videoSRC008_patch3633_23_videoSRC013_patch4403_ref_lvl1_qp47_lvl4_ref_lvl1_qp51_lvl5.mp4,1643750009,1,0,False,1,observer33667,442,videoSRC008_patch3633,videoSRC013_patch4403
39,817782,g552xif8,17154,5533,43725,tubes/2_videoSRC008_patch1750_23_videoSRC007_patch1722_ref_lvl1_qp45_lvl4_ref_lvl1_qp51_lvl5.mp4,1643750105,1,0,False,1,observer33667,442,videoSRC008_patch1750,videoSRC007_patch1722
40,817788,g552xif8,17110,5533,43766,tubes/2_videoSRC008_patch1750_5_videoSRC037_patch833_ref_lvl1_qp45_lvl4_ref_lvl1_qp49_lvl5_reversed.mp4,1643750112,0,0,True,1,observer33667,442,videoSRC008_patch1750,videoSRC037_patch833
41,817795,g552xif8,17115,5533,43761,tubes/2_videoSRC008_patch1750_5_videoSRC036_patch2646_ref_lvl1_qp45_lvl4_ref_lvl1_qp53_lvl5.mp4,1643750119,0,0,False,0,observer33667,442,videoSRC008_patch1750,videoSRC036_patch2646
42,817801,g552xif8,17144,5533,43763,tubes/2_videoSRC008_patch1750_5_videoSRC036_patch2646_ref_lvl1_qp45_lvl4_ref_lvl1_qp55_lvl6.mp4,1643750127,0,0,False,0,observer33667,442,videoSRC008_patch1750,videoSRC036_patch2646
5,817471,z702oyri,17162,5547,44335,tubes/5_videoSRC036_patch2646_5_videoSRC037_patch833_ref_lvl1_qp55_lvl6_ref_lvl1_qp53_lvl6.mp4,1643749840,0,0,False,0,observer33668,443,videoSRC036_patch2646,videoSRC037_patch833
6,817481,z702oyri,17205,5547,44329,tubes/5_videoSRC036_patch2646_5_videoSRC036_patch1064_ref_lvl1_qp55_lvl6_ref_lvl1_qp55_lvl6.mp4,1643749847,1,0,False,1,observer33668,443,videoSRC036_patch2646,videoSRC036_patch1064
17,817612,z702oyri,17206,5533,43727,tubes/2_videoSRC008_patch1750_23_videoSRC007_patch1722_ref_lvl1_qp45_lvl4_ref_lvl1_qp55_lvl6.mp4,1643749942,1,0,False,1,observer33668,443,videoSRC008_patch1750,videoSRC007_patch1722
18,817623,z702oyri,17203,5533,43743,tubes/2_videoSRC008_patch1750_29_videoSRC008_patch3633_ref_lvl1_qp49_lvl5_ref_lvl1_qp51_lvl5.mp4,1643749950,1,0,False,1,observer33668,443,videoSRC008_patch1750,videoSRC008_patch3633
24,817686,z702oyri,17201,5544,44179,tubes/5_videoSRC019_patch2394_23_videoSRC013_patch4403_ref_lvl1_qp47_lvl6_ref_lvl1_qp55_lvl6.mp4,1643750001,1,0,False,1,observer33668,443,videoSRC019_patch2394,videoSRC013_patch4403
27,817711,z702oyri,17170,5546,44270,tubes/5_videoSRC036_patch1064_23_videoSRC013_patch4403_ref_lvl1_qp49_lvl5_ref_lvl1_qp39_lvl3_reversed.mp4,1643750028,0,0,True,1,observer33668,443,videoSRC036_patch1064,videoSRC013_patch4403
28,817717,z702oyri,17195,5546,44289,tubes/5_videoSRC036_patch1064_5_videoSRC019_patch2394_ref_lvl1_qp49_lvl5_ref_lvl1_qp43_lvl5.mp4,1643750037,0,0,False,0,observer33668,443,videoSRC036_patch1064,videoSRC019_patch2394
29,817725,z702oyri,17175,5546,44279,tubes/5_videoSRC036_patch1064_29_videoSRC008_patch3633_ref_lvl1_qp49_lvl5_ref_lvl1_qp47_lvl4.mp4,1643750046,1,0,False,1,observer33668,443,videoSRC036_patch1064,videoSRC008_patch3633
0,817383,oi3961zl,17111,5535,43825,tubes/29_videoSRC008_patch3633_23_videoSRC013_patch4403_ref_lvl1_qp47_lvl4_ref_lvl1_qp51_lvl5.mp4,1643749769,1,0,False,1,observer33669,442,videoSRC008_patch3633,videoSRC013_patch4403
36,817741,oi3961zl,17140,5548,44347,tubes/5_videoSRC037_patch833_23_videoSRC013_patch4403_ref_lvl1_qp45_lvl4_ref_lvl1_qp47_lvl4.mp4,1643750063,0,0,False,0,observer33669,442,videoSRC037_patch833,videoSRC013_patch4403
37,817749,oi3961zl,17152,5548,44340,tubes/5_videoSRC037_patch833_23_videoSRC007_patch1722_ref_lvl1_qp45_lvl4_ref_lvl1_qp43_lvl3_reversed.mp4,1643750072,0,0,True,1,observer33669,442,videoSRC037_patch833,videoSRC007_patch1722
38,817756,oi3961zl,17145,5548,44360,tubes/5_videoSRC037_patch833_5_videoSRC019_patch2394_ref_lvl1_qp45_lvl4_ref_lvl1_qp43_lvl5_reversed.mp4,1643750080,1,0,True,0,observer33669,442,videoSRC037_patch833,videoSRC019_patch2394
39,817765,oi3961zl,17134,5548,44353,tubes/5_videoSRC037_patch833_29_videoSRC008_patch3633_ref_lvl1_qp45_lvl4_ref_lvl1_qp47_lvl4.mp4,1643750090,1,0,False,1,observer33669,442,videoSRC037_patch833,videoSRC008_patch3633
40,817775,oi3961zl,17154,5533,43726,tubes/2_videoSRC008_patch1750_23_videoSRC007_patch1722_ref_lvl1_qp45_lvl4_ref_lvl1_qp51_lvl5_reversed.mp4,1643750098,0,0,True,1,observer33669,442,videoSRC008_patch1750,videoSRC007_patch1722
41,817784,oi3961zl,17110,5533,43766,tubes/2_videoSRC008_patch1750_5_videoSRC037_patch833_ref_lvl1_qp45_lvl4_ref_lvl1_qp49_lvl5_reversed.mp4,1643750107,0,0,True,1,observer33669,442,videoSRC008_patch1750,videoSRC037_patch833
